class,new_name,original_path
glass,glass_0829.jpg,D:\Download\garbage classification\garbage classification\glass\glass (944).jpg
glass,glass_0830.jpg,D:\Download\garbage classification\garbage classification\glass\glass (945).jpg
glass,glass_0831.jpg,D:\Download\garbage classification\garbage classification\glass\glass (946).jpg
glass,glass_0832.jpg,D:\Download\garbage classification\garbage classification\glass\glass (947).jpg
glass,glass_0833.jpg,D:\Download\garbage classification\garbage classification\glass\glass (948).jpg
glass,glass_0834.jpg,D:\Download\garbage classification\garbage classification\glass\glass (949).jpg
glass,glass_0835.jpg,D:\Download\garbage classification\garbage classification\glass\glass (950).jpg
glass,glass_0836.jpg,D:\Download\garbage classification\garbage classification\glass\glass (951).jpg
glass,glass_0837.jpg,D:\Download\garbage classification\garbage classification\glass\glass (952).jpg
glass,glass_0838.jpg,D:\Download\garbage classification\garbage classification\glass\glass (953).jpg
glass,glass_0839.jpg,D:\Download\garbage classification\garbage classification\glass\glass (954).jpg
glass,glass_0840.jpg,D:\Download\garbage classification\garbage classification\glass\glass (955).jpg
glass,glass_0841.jpg,D:\Download\garbage classification\garbage classification\glass\glass (956).jpg
glass,glass_0842.jpg,D:\Download\garbage classification\garbage classification\glass\glass (957).jpg
glass,glass_0843.jpg,D:\Download\garbage classification\garbage classification\glass\glass (958).jpg
glass,glass_0844.jpg,D:\Download\garbage classification\garbage classification\glass\glass (959).jpg
glass,glass_0845.jpg,D:\Download\garbage classification\garbage classification\glass\glass (960).jpg
glass,glass_0846.jpg,D:\Download\garbage classification\garbage classification\glass\glass (961).jpg
glass,glass_0847.jpg,D:\Download\garbage classification\garbage classification\glass\glass (962).jpg
glass,glass_0848.jpg,D:\Download\garbage classification\garbage classification\glass\glass (963).jpg
glass,glass_0849.jpg,D:\Download\garbage classification\garbage classification\glass\glass (964).jpg
glass,glass_0850.jpg,D:\Download\garbage classification\garbage classification\glass\glass (965).jpg
glass,glass_0851.jpg,D:\Download\garbage classification\garbage classification\glass\glass (966).jpg
glass,glass_0852.jpg,D:\Download\garbage classification\garbage classification\glass\glass (967).jpg
glass,glass_0853.jpg,D:\Download\garbage classification\garbage classification\glass\glass (968).jpg
glass,glass_0854.jpg,D:\Download\garbage classification\garbage classification\glass\glass (969).jpg
glass,glass_0855.jpg,D:\Download\garbage classification\garbage classification\glass\glass (970).jpg
glass,glass_0856.jpg,D:\Download\garbage classification\garbage classification\glass\glass (971).jpg
glass,glass_0857.jpg,D:\Download\garbage classification\garbage classification\glass\glass (972).jpg
glass,glass_0858.jpg,D:\Download\garbage classification\garbage classification\glass\glass (973).jpg
glass,glass_0859.jpg,D:\Download\garbage classification\garbage classification\glass\glass (974).jpg
glass,glass_0860.jpg,D:\Download\garbage classification\garbage classification\glass\glass (975).jpg
glass,glass_0861.jpg,D:\Download\garbage classification\garbage classification\glass\glass (976).jpg
glass,glass_0862.jpg,D:\Download\garbage classification\garbage classification\glass\glass (977).jpg
glass,glass_0863.jpg,D:\Download\garbage classification\garbage classification\glass\glass (978).jpg
glass,glass_0864.jpg,D:\Download\garbage classification\garbage classification\glass\glass (979).jpg
glass,glass_0865.jpg,D:\Download\garbage classification\garbage classification\glass\glass (980).jpg
glass,glass_0866.jpg,D:\Download\garbage classification\garbage classification\glass\glass (981).jpg
glass,glass_0867.jpg,D:\Download\garbage classification\garbage classification\glass\glass (982).jpg
glass,glass_0868.jpg,D:\Download\garbage classification\garbage classification\glass\glass (983).jpg
glass,glass_0869.jpg,D:\Download\garbage classification\garbage classification\glass\glass (984).jpg
glass,glass_0870.jpg,D:\Download\garbage classification\garbage classification\glass\glass (985).jpg
glass,glass_0871.jpg,D:\Download\garbage classification\garbage classification\glass\glass (986).jpg
glass,glass_0872.jpg,D:\Download\garbage classification\garbage classification\glass\glass (987).jpg
glass,glass_0873.jpg,D:\Download\garbage classification\garbage classification\glass\glass (988).jpg
glass,glass_0874.jpg,D:\Download\garbage classification\garbage classification\glass\glass (989).jpg
glass,glass_0875.jpg,D:\Download\garbage classification\garbage classification\glass\glass (990).jpg
glass,glass_0876.jpg,D:\Download\garbage classification\garbage classification\glass\glass (991).jpg
glass,glass_0877.jpg,D:\Download\garbage classification\garbage classification\glass\glass (992).jpg
glass,glass_0878.jpg,D:\Download\garbage classification\garbage classification\glass\glass (993).jpg
glass,glass_0879.jpg,D:\Download\garbage classification\garbage classification\glass\glass (994).jpg
glass,glass_0880.jpg,D:\Download\garbage classification\garbage classification\glass\glass (995).jpg
glass,glass_0881.jpg,D:\Download\garbage classification\garbage classification\glass\glass (996).jpg
glass,glass_0882.jpg,D:\Download\garbage classification\garbage classification\glass\glass (997).jpg
glass,glass_0883.jpg,D:\Download\garbage classification\garbage classification\glass\glass (998).jpg
glass,glass_0884.jpg,D:\Download\garbage classification\garbage classification\glass\glass (999).jpg
glass,glass_0885.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1000).jpg
glass,glass_0886.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1001).jpg
glass,glass_0887.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1002).jpg
glass,glass_0888.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1003).jpg
glass,glass_0889.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1004).jpg
glass,glass_0890.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1005).jpg
glass,glass_0891.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1006).jpg
glass,glass_0892.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1007).jpg
glass,glass_0893.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1008).jpg
glass,glass_0894.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1009).jpg
glass,glass_0895.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1010).jpg
glass,glass_0896.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1011).jpg
glass,glass_0897.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1012).jpg
glass,glass_0898.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1013).jpg
glass,glass_0899.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1014).jpg
glass,glass_0900.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1015).jpg
glass,glass_0901.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1016).jpg
glass,glass_0902.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1017).jpg
glass,glass_0903.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1018).jpg
glass,glass_0904.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1019).jpg
glass,glass_0905.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1020).jpg
glass,glass_0906.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1021).jpg
glass,glass_0907.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1022).jpg
glass,glass_0908.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1023).jpg
glass,glass_0909.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1024).jpg
glass,glass_0910.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1025).jpg
glass,glass_0911.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1026).jpg
glass,glass_0912.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1027).jpg
glass,glass_0913.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1028).jpg
glass,glass_0914.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1029).jpg
glass,glass_0915.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1030).jpg
glass,glass_0916.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1031).jpg
glass,glass_0917.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1032).jpg
glass,glass_0918.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1033).jpg
glass,glass_0919.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1034).jpg
glass,glass_0920.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1035).jpg
glass,glass_0921.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1036).jpg
glass,glass_0922.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1037).jpg
glass,glass_0923.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1038).jpg
glass,glass_0924.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1039).jpg
glass,glass_0925.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1040).jpg
glass,glass_0926.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1041).jpg
glass,glass_0927.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1042).jpg
glass,glass_0928.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1043).jpg
glass,glass_0929.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1044).jpg
glass,glass_0930.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1045).jpg
glass,glass_0931.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1046).jpg
glass,glass_0932.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1047).jpg
glass,glass_0933.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1048).jpg
glass,glass_0934.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1049).jpg
glass,glass_0935.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1050).jpg
glass,glass_0936.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1051).jpg
glass,glass_0937.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1052).jpg
glass,glass_0938.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1053).jpg
glass,glass_0939.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1054).jpg
glass,glass_0940.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1055).jpg
glass,glass_0941.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1056).jpg
glass,glass_0942.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1057).jpg
glass,glass_0943.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1058).jpg
glass,glass_0944.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1059).jpg
glass,glass_0945.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1060).jpg
glass,glass_0946.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1061).jpg
glass,glass_0947.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1062).jpg
glass,glass_0948.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1063).jpg
glass,glass_0949.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1064).jpg
glass,glass_0950.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1065).jpg
glass,glass_0951.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1066).jpg
glass,glass_0952.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1067).jpg
glass,glass_0953.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1068).jpg
glass,glass_0954.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1069).jpg
glass,glass_0955.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1070).jpg
glass,glass_0956.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1071).jpg
glass,glass_0957.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1072).jpg
glass,glass_0958.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1073).jpg
glass,glass_0959.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1074).jpg
glass,glass_0960.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1075).jpg
glass,glass_0961.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1076).jpg
glass,glass_0962.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1077).jpg
glass,glass_0963.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1078).jpg
glass,glass_0964.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1079).jpg
glass,glass_0965.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1080).jpg
glass,glass_0966.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1081).jpg
glass,glass_0967.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1082).jpg
glass,glass_0968.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1083).jpg
glass,glass_0969.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1084).jpg
glass,glass_0970.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1085).jpg
glass,glass_0971.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1086).jpg
glass,glass_0972.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1087).jpg
glass,glass_0973.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1088).jpg
glass,glass_0974.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1089).jpg
glass,glass_0975.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1090).jpg
glass,glass_0976.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1091).jpg
glass,glass_0977.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1092).jpg
glass,glass_0978.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1093).jpg
glass,glass_0979.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1094).jpg
glass,glass_0980.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1095).jpg
glass,glass_0981.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1096).jpg
glass,glass_0982.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1097).jpg
glass,glass_0983.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1098).jpg
glass,glass_0984.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1099).jpg
glass,glass_0985.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1100).jpg
glass,glass_0986.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1101).jpg
glass,glass_0987.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1102).jpg
glass,glass_0988.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1103).jpg
glass,glass_0989.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1104).jpg
glass,glass_0990.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1105).jpg
glass,glass_0991.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1106).jpg
glass,glass_0992.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1107).jpg
glass,glass_0993.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1108).jpg
glass,glass_0994.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1109).jpg
glass,glass_0995.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1110).jpg
glass,glass_0996.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1111).jpg
glass,glass_0997.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1112).jpg
glass,glass_0998.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1113).jpg
glass,glass_0999.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1114).jpg
glass,glass_1000.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1115).jpg
glass,glass_1001.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1116).jpg
glass,glass_1002.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1117).jpg
glass,glass_1003.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1118).jpg
glass,glass_1004.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1119).jpg
glass,glass_1005.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1120).jpg
glass,glass_1006.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1121).jpg
glass,glass_1007.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1122).jpg
glass,glass_1008.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1123).jpg
glass,glass_1009.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1124).jpg
glass,glass_1010.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1125).jpg
glass,glass_1011.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1126).jpg
glass,glass_1012.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1127).jpg
glass,glass_1013.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1128).jpg
glass,glass_1014.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1129).jpg
glass,glass_1015.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1130).jpg
glass,glass_1016.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1131).jpg
glass,glass_1017.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1132).jpg
glass,glass_1018.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1133).jpg
glass,glass_1019.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1134).jpg
glass,glass_1020.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1135).jpg
glass,glass_1021.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1136).jpg
glass,glass_1022.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1137).jpg
glass,glass_1023.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1138).jpg
glass,glass_1024.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1139).jpg
glass,glass_1025.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1140).jpg
glass,glass_1026.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1141).jpg
glass,glass_1027.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1142).jpg
glass,glass_1028.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1143).jpg
glass,glass_1029.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1144).jpg
glass,glass_1030.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1145).jpg
glass,glass_1031.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1146).jpg
glass,glass_1032.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1147).jpg
glass,glass_1033.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1148).jpg
glass,glass_1034.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1149).jpg
glass,glass_1035.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1150).jpg
glass,glass_1036.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1151).jpg
glass,glass_1037.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1152).jpg
glass,glass_1038.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1153).jpg
glass,glass_1039.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1154).jpg
glass,glass_1040.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1155).jpg
glass,glass_1041.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1156).jpg
glass,glass_1042.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1157).jpg
glass,glass_1043.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1158).jpg
glass,glass_1044.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1159).jpg
glass,glass_1045.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1160).jpg
glass,glass_1046.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1161).jpg
glass,glass_1047.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1162).jpg
glass,glass_1048.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1163).jpg
glass,glass_1049.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1164).jpg
glass,glass_1050.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1165).jpg
glass,glass_1051.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1166).jpg
glass,glass_1052.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1167).jpg
glass,glass_1053.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1168).jpg
glass,glass_1054.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1169).jpg
glass,glass_1055.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1170).jpg
glass,glass_1056.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1171).jpg
glass,glass_1057.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1172).jpg
glass,glass_1058.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1173).jpg
glass,glass_1059.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1174).jpg
glass,glass_1060.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1175).jpg
glass,glass_1061.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1176).jpg
glass,glass_1062.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1177).jpg
glass,glass_1063.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1178).jpg
glass,glass_1064.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1179).jpg
glass,glass_1065.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1180).jpg
glass,glass_1066.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1181).jpg
glass,glass_1067.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1182).jpg
glass,glass_1068.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1183).jpg
glass,glass_1069.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1184).jpg
glass,glass_1070.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1185).jpg
glass,glass_1071.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1186).jpg
glass,glass_1072.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1187).jpg
glass,glass_1073.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1188).jpg
glass,glass_1074.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1189).jpg
glass,glass_1075.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1190).jpg
glass,glass_1076.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1191).jpg
glass,glass_1077.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1192).jpg
glass,glass_1078.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1193).jpg
glass,glass_1079.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1194).jpg
glass,glass_1080.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1195).jpg
glass,glass_1081.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1196).jpg
glass,glass_1082.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1197).jpg
glass,glass_1083.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1198).jpg
glass,glass_1084.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1199).jpg
glass,glass_1085.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1200).jpg
glass,glass_1086.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1201).jpg
glass,glass_1087.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1202).jpg
glass,glass_1088.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1203).jpg
glass,glass_1089.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1204).jpg
glass,glass_1090.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1205).jpg
glass,glass_1091.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1206).jpg
glass,glass_1092.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1207).jpg
glass,glass_1093.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1208).jpg
glass,glass_1094.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1209).jpg
glass,glass_1095.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1210).jpg
glass,glass_1096.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1211).jpg
glass,glass_1097.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1213).jpg
glass,glass_1098.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1214).jpg
glass,glass_1099.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1215).jpg
glass,glass_1100.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1217).jpg
glass,glass_1101.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1218).jpg
glass,glass_1102.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1219).jpg
glass,glass_1103.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1220).jpg
glass,glass_1104.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1221).jpg
glass,glass_1105.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1222).jpg
glass,glass_1106.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1223).jpg
glass,glass_1107.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1224).jpg
glass,glass_1108.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1225).jpg
glass,glass_1109.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1226).jpg
glass,glass_1110.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1228).jpg
glass,glass_1111.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1229).jpg
glass,glass_1112.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1230).jpg
glass,glass_1113.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1231).jpg
glass,glass_1114.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1232).jpg
glass,glass_1115.jpg,D:\Download\garbage classification\garbage classification\glass\glass (1233).jpg
metal,metal_0001.jpg,D:\Download\garbage classification\garbage classification\metal\metal (1).webp
metal,metal_0002.jpg,D:\Download\garbage classification\garbage classification\metal\metal (2).webp
metal,metal_0003.jpg,D:\Download\garbage classification\garbage classification\metal\metal (3).webp
metal,metal_0004.jpg,D:\Download\garbage classification\garbage classification\metal\metal (4).webp
metal,metal_0005.jpg,D:\Download\garbage classification\garbage classification\metal\metal (5).webp
metal,metal_0006.jpg,D:\Download\garbage classification\garbage classification\metal\metal (6).jpg
metal,metal_0007.jpg,D:\Download\garbage classification\garbage classification\metal\metal (7).webp
metal,metal_0008.jpg,D:\Download\garbage classification\garbage classification\metal\metal (8).webp
metal,metal_0009.jpg,D:\Download\garbage classification\garbage classification\metal\metal (9).webp
metal,metal_0010.jpg,D:\Download\garbage classification\garbage classification\metal\metal (10).webp
metal,metal_0011.jpg,D:\Download\garbage classification\garbage classification\metal\metal (11).webp
metal,metal_0012.jpg,D:\Download\garbage classification\garbage classification\metal\metal (12).webp
metal,metal_0013.jpg,D:\Download\garbage classification\garbage classification\metal\metal (13).webp
metal,metal_0014.jpg,D:\Download\garbage classification\garbage classification\metal\metal (14).webp
metal,metal_0015.jpg,D:\Download\garbage classification\garbage classification\metal\metal (15).webp
metal,metal_0016.jpg,D:\Download\garbage classification\garbage classification\metal\metal (16).webp
metal,metal_0017.jpg,D:\Download\garbage classification\garbage classification\metal\metal (17).webp
metal,metal_0018.jpg,D:\Download\garbage classification\garbage classification\metal\metal (18).webp
metal,metal_0019.jpg,D:\Download\garbage classification\garbage classification\metal\metal (19).webp
metal,metal_0020.jpg,D:\Download\garbage classification\garbage classification\metal\metal (20).webp
metal,metal_0021.jpg,D:\Download\garbage classification\garbage classification\metal\metal (21).webp
metal,metal_0022.jpg,D:\Download\garbage classification\garbage classification\metal\metal (22).webp
metal,metal_0023.jpg,D:\Download\garbage classification\garbage classification\metal\metal (23).webp
metal,metal_0024.jpg,D:\Download\garbage classification\garbage classification\metal\metal (24).webp
metal,metal_0025.jpg,D:\Download\garbage classification\garbage classification\metal\metal (25).webp
metal,metal_0026.jpg,D:\Download\garbage classification\garbage classification\metal\metal (26).webp
metal,metal_0027.jpg,D:\Download\garbage classification\garbage classification\metal\metal (27).webp
metal,metal_0028.jpg,D:\Download\garbage classification\garbage classification\metal\metal (28).webp
metal,metal_0029.jpg,D:\Download\garbage classification\garbage classification\metal\metal (29).webp
metal,metal_0030.jpg,D:\Download\garbage classification\garbage classification\metal\metal (30).webp
metal,metal_0031.jpg,D:\Download\garbage classification\garbage classification\metal\metal (31).webp
metal,metal_0032.jpg,D:\Download\garbage classification\garbage classification\metal\metal (32).webp
metal,metal_0033.jpg,D:\Download\garbage classification\garbage classification\metal\metal (33).webp
